ticker,date,pos,neg,unc,manager_ratio,analyst_ratio,other_ratio,net_sentiment,volume,stock_return,sp500_return,sp500_close,lag_stock_return,lag_sp500_return,stock_volatility
CMCSA,2009-08-06 19:19:11,0.0403,0.0272,0.0044,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.013100000000000004,25184200.0,-0.000664,-0.005625,997.08,-0.022078,-0.002914,0.01853571242194072
CMCSA,2010-02-03 17:16:16,0.0543,0.009,0.0068,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0453,29323798.0,-0.019644,-0.005474,1097.28,0.021957,0.012973,0.01779392262949468
CMCSA,2010-07-28 18:35:13,0.0573,0.0042,0.0062,0.3125,0.5625,0.125,0.053099999999999994,29984498.0,0.011899,-0.006922,1106.13,-0.007191,-0.001049,0.02318478637095165
CMCSA,2010-10-27 18:05:21,0.0435,0.0045,0.0056,0.2777777777777778,0.5555555555555556,0.1666666666666666,0.039,47440033.0,0.032077,-0.002691,1182.45,-0.006576,1.7e-05,0.012777362823020645
CMCSA,2011-02-16 20:31:00,0.0632,0.0023,0.0056,0.3125,0.5625,0.125,0.06090000000000001,37478414.0,0.040149,0.006257,1336.32,0.012149,-0.003235,0.012769771678547003
CMCSA,2011-05-04 19:31:00,0.0563,0.0106,0.0059,0.3125,0.5625,0.125,0.045700000000000005,29824723.0,-0.024427,-0.006855,1347.32,-0.002624,-0.003379,0.014026967376371019
CMCSA,2011-08-03 16:31:09,0.0374,0.0042,0.0083,0.3125,0.625,0.0625,0.0332,36203676.0,0.00176,0.005016,1260.34,-0.04696,-0.025557,0.019948195942936214
CMCSA,2011-11-02 16:21:13,0.056,0.0055,0.0055,0.2631578947368421,0.6842105263157895,0.0526315789473684,0.0505,24882039.0,0.001741,0.016105,1237.9,-0.020043,-0.027942,0.02052659312425929
CMCSA,2012-02-15 17:51:07,0.0395,0.0056,0.0079,0.3333333333333333,0.6666666666666666,0.0,0.0339,35449678.0,0.046606,-0.005383,1343.23,-0.005837,-0.00094,0.01646382283945283
CMCSA,2012-05-02 16:31:11,0.0534,0.0076,0.0087,0.2631578947368421,0.7368421052631579,0.0,0.0458,28262056.0,-0.006046,-0.002497,1402.31,0.008403,0.005658,0.01081549802418321
CMCSA,2012-05-31 20:01:00,0.0135,0.0209,0.0099,1.0,0.0,0.0,-0.007399999999999999,13204101.0,-0.001382,-0.002277,1310.33,-0.00924,-0.014335,0.010202193054545774
CMCSA,2012-08-01 19:26:03,0.0393,0.0109,0.012,0.3333333333333333,0.6,0.0666666666666666,0.0284,22154430.0,0.030722,-0.00303,1375.14,0.010556,-0.004317,0.015373759482384976
CMCSA,2012-10-26 14:57:06,0.054,0.0034,0.0101,0.3333333333333333,0.5333333333333333,0.1333333333333333,0.0506,23675771.0,0.033003,-0.000729,1411.94,-0.001647,0.002996,0.013912531184351588
CMCSA,2013-02-13 15:29:05,0.0709,0.0012,0.0047,0.3571428571428571,0.5714285714285714,0.0714285714285714,0.0697,56520681.0,0.029766,0.000592,1520.33,0.00854,0.001595,0.017377509852616334
CMCSA,2013-05-01 15:45:03,0.0451,0.0102,0.0034,0.2941176470588235,0.5294117647058824,0.1764705882352941,0.0349,13379246.0,0.013559,-0.009308,1582.7,-0.004579,0.002485,0.010239842158614227
CMCSA,2013-07-31 16:12:03,0.0514,0.0054,0.0075,0.3125,0.5625,0.125,0.046,27089686.0,0.055491,-0.000136,1685.73,-0.015899,0.000374,0.02096681217252107
CMCSA,2013-09-11 19:03:04,0.0524,0.0092,0.0052,0.5,0.5,0.0,0.0432,10573823.0,0.022409,0.003052,1689.13,0.012886,0.007346,0.011229316859106886
CMCSA,2013-09-24 21:42:01,0.041,0.0106,0.0079,0.5,0.5,0.0,0.030400000000000003,10884454.0,-0.00569,-0.002597,1697.42,-0.01036,-0.00472,0.010027555836017287
CMCSA,2013-10-30 15:12:04,0.0489,0.0068,0.0091,0.3333333333333333,0.4666666666666667,0.2,0.0421,13492336.0,-0.012995,-0.004876,1763.31,-0.010782,0.005584,0.010265711200669709
CMCSA,2014-01-28 17:55:03,0.0691,0.0068,0.0125,0.3571428571428571,0.4285714285714285,0.2142857142857142,0.062299999999999994,16502327.0,0.016384,0.006141,1792.5,0.001718,-0.004876,0.01263239144641883
CMCSA,2014-03-04 20:53:06,0.032,0.0067,0.0214,1.0,0.0,0.0,0.0253,12920031.0,0.007059,0.015268,1873.91,-0.013349,-0.007379,0.014432654119507385
CMCSA,2014-04-22 19:06:09,0.0655,0.0076,0.0109,0.2666666666666666,0.5333333333333333,0.2,0.0579,36574811.0,0.019046,0.004092,1879.55,0.015886,0.003775,0.015675842016725394
CMCSA,2014-07-22 18:34:04,0.0679,0.0067,0.0145,0.3333333333333333,0.4,0.2666666666666666,0.061200000000000004,15889072.0,0.01505,0.005016,1983.53,-0.013201,-0.00232,0.012845962504486252
CMCSA,2014-09-10 21:25:10,0.0333,0.0278,0.0139,0.5,0.5,0.0,0.005500000000000005,13608000.0,0.005299,0.003646,1995.69,0.013064,-0.006545,0.005483969994447455
CMCSA,2014-09-16 23:25:03,0.0531,0.0098,0.0098,0.5,0.5,0.0,0.043300000000000005,9120590.0,0.003683,0.007484,1998.98,-0.001051,-0.00071,0.005385536483128782
CMCSA,2014-10-23 19:34:10,0.0746,0.0046,0.0069,0.3571428571428571,0.4285714285714285,0.2142857142857142,0.07,21880241.0,0.033599,0.012303,1950.82,-0.013412,-0.007299,0.019809347027490726
CMCSA,2014-10-23 19:39:02,0.0725,0.0046,0.0069,0.3571428571428571,0.4285714285714285,0.2142857142857142,0.06789999999999999,21880241.0,0.033599,0.012303,1950.82,-0.013412,-0.007299,0.019809347027490726
CMCSA,2014-12-09 01:14:02,0.031,0.0197,0.0169,0.5,0.0,0.5,0.011300000000000001,10193355.0,-0.003016,-0.000238,2059.82,0.000355,-0.007257,0.011253588548152598
CMCSA,2015-02-24 17:35:07,0.0572,0.0101,0.009,0.3125,0.625,0.0625,0.0471,20129033.0,0.016492,0.002759,2115.48,-0.004957,-0.000303,0.010951025804817459
CMCSA,2015-03-03 21:23:09,0.0574,0.0096,0.0082,0.5,0.5,0.0,0.0478,11917470.0,0.001503,-0.004539,2107.78,0.008252,0.006125,0.00898313365331572
CMCSA,2015-05-04 18:24:04,0.0536,0.0035,0.0058,0.3125,0.5625,0.125,0.0501,21390500.0,0.006335,0.002941,2114.49,0.011253,0.010923,0.0088686431531423
CMCSA,2015-05-18 18:12:05,0.016,0.004,0.0134,0.5,0.5,0.0,0.012,13958374.0,0.005826,0.003048,2129.2,0.001769,0.000768,0.009328567845304255
CMCSA,2015-07-23 17:16:13,0.0782,0.0071,0.0071,0.3571428571428571,0.5,0.1428571428571428,0.07110000000000001,20983966.0,-0.031473,-0.005676,2102.15,0.003579,-0.002388,0.013468392775515403
CMCSA,2015-09-09 20:17:04,0.0256,0.0067,0.004,0.5,0.5,0.0,0.0189,13921468.0,-0.007704,-0.013898,1942.04,0.023844,0.025083,0.017427136426976304
CMCSA,2015-09-16 19:35:15,0.0367,0.0054,0.0095,0.6666666666666666,0.3333333333333333,0.0,0.0313,12271865.0,0.010589,0.008705,1995.31,0.015733,0.012831,0.011078235543924248
CMCSA,2015-10-27 17:08:03,0.0532,0.0055,0.0144,0.3125,0.5625,0.125,0.0477,15838461.0,-0.010293,-0.002554,2065.89,0.003227,-0.001913,0.008175512872121366
CMCSA,2015-10-27 17:16:10,0.0532,0.0055,0.0144,0.3125,0.625,0.0625,0.0477,15838461.0,-0.010293,-0.002554,2065.89,0.003227,-0.001913,0.008175512872121366
CMCSA,2015-12-07 18:33:09,0.0431,0.0067,0.0067,0.5,0.0,0.5,0.0364,7211404.0,-0.006255,-0.00699,2077.07,0.018953,0.020526,0.012694564329314774
CMCSA,2016-02-03 18:46:04,0.0679,0.0111,0.0033,0.3125,0.5625,0.125,0.0568,27999728.0,0.059535,0.004992,1912.53,-0.02186,-0.018743,0.024754283843856646
CMCSA,2016-04-27 18:28:18,0.0626,0.0101,0.0101,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.052500000000000005,17071411.0,0.004095,0.001649,2095.15,0.00082,0.001873,0.006207088113152934
CMCSA,2016-05-23 23:20:33,0.0297,0.0037,0.0111,0.3333333333333333,0.6666666666666666,0.0,0.026000000000000002,11789893.0,0.00081,-0.002085,2048.04,0.025062,0.006019,0.014177525682885885
CMCSA,2016-07-27 16:24:34,0.0721,0.0155,0.0033,0.2777777777777778,0.5555555555555556,0.1666666666666666,0.0566,11852642.0,0.011015,-0.001199,2166.58,-0.004298,0.000323,0.004511753608323729
CMCSA,2016-09-15 01:27:09,0.0336,0.009,0.0052,1.0,0.0,0.0,0.024599999999999997,10140801.0,0.016419,0.010109,2147.26,0.006176,-0.000588,0.010476417833506939
CMCSA,2016-09-20 16:34:03,0.0476,0.0027,0.0041,0.5,0.5,0.0,0.0449,7575861.0,0.005771,0.000299,2139.76,-0.001062,-1.9e-05,0.010283669287326927
CMCSA,2016-10-26 19:00:15,0.0577,0.0058,0.0081,0.0,0.6111111111111112,0.3888888888888889,0.0519,21418787.0,-0.030378,-0.00174,2139.43,-0.006773,-0.003798,0.011093592399318725
CMCSA,2016-12-08 03:41:03,0.0568,0.0114,0.0114,0.5,0.0,0.5,0.0454,8776270.0,-0.001442,0.002159,2246.19,0.00917,0.013163,0.01205767101889913
CMCSA,2017-01-26 20:31:00,0.0694,0.0067,0.0056,0.0,0.625,0.375,0.0627,26080730.0,0.02805,-0.000735,2296.68,-0.002174,0.008026,0.011296647091553806
CMCSA,2017-03-06 18:50:06,0.0602,0.0025,0.0061,0.5,0.0,0.5,0.057699999999999994,13181617.0,0.005911,-0.003277,2375.31,-0.006142,0.000504,0.006154430527857332
CMCSA,2017-04-27 18:28:30,0.0611,0.0058,0.0081,0.0,0.6,0.4,0.0553,35177237.0,0.020624,0.000553,2388.77,0.007794,-0.000486,0.008184399618243915
CMCSA,2017-05-22 20:34:04,0.0403,0.0107,0.0081,0.5,0.5,0.0,0.0296,13109617.0,0.016474,0.00516,2394.02,0.004655,0.006767,0.010256953418697649
CMCSA,2017-06-08 17:16:29,0.0173,0.0308,0.0062,0.75,0.0,0.25,-0.013500000000000002,25478597.0,-0.022678,0.000267,2433.79,0.004075,0.001568,0.010660733100182809
CMCSA,2017-07-27 15:28:21,0.0556,0.0044,0.0056,0.0,0.625,0.375,0.051199999999999996,51420448.0,0.002033,-0.000973,2475.42,-0.010063,0.000283,0.004976545264203546
CMCSA,2017-09-07 23:11:26,0.0405,0.0067,0.0094,0.5,0.5,0.0,0.033800000000000004,70739002.0,-0.062424,-0.000178,2465.1,0.012294,0.003129,0.022376061955183765
CMCSA,2017-09-12 20:22:04,0.0542,0.0042,0.0069,0.5,0.5,0.0,0.049999999999999996,36773178.0,0.00185,0.003364,2496.48,-0.009945,0.010839,0.022167902940212154
CMCSA,2017-10-26 16:22:01,0.0586,0.0103,0.0092,0.0,0.5384615384615384,0.4615384615384615,0.048299999999999996,58632000.0,-0.015205,0.001271,2560.4,0.009041,-0.004663,0.012599029213043003
CMCSA,2017-12-05 04:35:08,0.0511,0.0054,0.004,0.5,0.0,0.5,0.0457,28738152.0,-0.019841,-0.003739,2629.57,0.04918,-0.001052,0.021300703128718016
