date,ticker,pos,neg,unc,manager_ratio,analyst_ratio,other_ratio
2020-02-26 04:02:51,CRM,0.0553,0.0132,0.0092,0.38461538461538464,0.46153846153846156,0.15384615384615385
2019-12-04 03:00:07,CRM,0.0358,0.0248,0.0179,0.5,0.4166666666666667,0.08333333333333333
2019-09-19 01:11:08,CRM,0.0489,0.007,0.0126,0.3333333333333333,0.3333333333333333,0.3333333333333333
2019-08-23 03:37:10,CRM,0.0582,0.0189,0.0014,0.4,0.4,0.2
2019-06-05 01:13:19,CRM,0.0453,0.016,0.0107,0.46153846153846156,0.5384615384615384,0.0
2019-03-05 04:54:11,CRM,0.0434,0.0037,0.0161,0.35714285714285715,0.42857142857142855,0.21428571428571427
2018-12-06 06:25:05,CRM,0.0499,0.0171,0.0114,0.6666666666666666,0.3333333333333333,0.0
2018-12-05 21:12:06,CRM,0.0343,0.0014,0.0069,0.5,0.5,0.0
2018-11-28 05:02:05,CRM,0.035,0.02,0.0125,0.38461538461538464,0.46153846153846156,0.15384615384615385
2018-08-30 01:55:07,CRM,0.046,0.0061,0.0121,0.375,0.5,0.125
2018-05-30 00:54:07,CRM,0.0415,0.0047,0.0154,0.35714285714285715,0.5714285714285714,0.07142857142857142
2018-03-22 01:11:11,CRM,0.0378,0.0126,0.0202,0.29411764705882354,0.47058823529411764,0.23529411764705882
2018-03-01 04:08:20,CRM,0.0605,0.006,0.0133,0.0,0.5,0.5
2017-11-22 03:40:08,CRM,0.0296,0.0129,0.0154,0.29411764705882354,0.5882352941176471,0.11764705882352941
2017-08-23 02:31:10,CRM,0.0531,0.0072,0.0133,0.3076923076923077,0.38461538461538464,0.3076923076923077
2017-05-19 03:04:11,CRM,0.0644,0.0048,0.0131,0.3333333333333333,0.5333333333333333,0.13333333333333333
2017-03-01 03:50:22,CRM,0.045,0.0064,0.0167,0.0,0.6666666666666666,0.3333333333333333
2016-11-18 03:56:12,CRM,0.0599,0.0037,0.0137,0.3333333333333333,0.5333333333333333,0.13333333333333333
2016-09-01 07:46:33,CRM,0.0607,0.0087,0.0099,0.26666666666666666,0.6,0.13333333333333333
2016-05-19 02:36:13,CRM,0.0659,0.0052,0.0129,0.26666666666666666,0.4666666666666667,0.26666666666666666
2016-02-25 06:18:09,CRM,0.0535,0.0075,0.0149,0.26666666666666666,0.5333333333333333,0.2
2015-11-19 04:35:10,CRM,0.0331,0.0083,0.0152,0.4,0.5,0.1
2015-08-21 01:10:08,CRM,0.0566,0.0075,0.0151,0.23529411764705882,0.5294117647058824,0.23529411764705882
2015-05-21 02:00:05,CRM,0.0328,0.0097,0.0134,0.2857142857142857,0.5,0.21428571428571427
2015-03-13 02:38:11,CRM,0.0298,0.0027,0.0041,0.75,0.25,0.0
2015-02-26 05:32:06,CRM,0.0405,0.0074,0.0147,0.3076923076923077,0.46153846153846156,0.23076923076923078
2014-11-20 01:50:07,CRM,0.0466,0.0074,0.0123,0.3076923076923077,0.5384615384615384,0.15384615384615385
2014-08-22 03:43:08,CRM,0.0405,0.0089,0.019,0.4166666666666667,0.4166666666666667,0.16666666666666666
2014-06-03 00:51:08,CRM,0.0117,0.0151,0.0,1.0,0.0,0.0
2014-05-21 01:29:07,CRM,0.0462,0.0038,0.015,0.23529411764705882,0.47058823529411764,0.29411764705882354
2014-03-04 00:57:08,CRM,0.0254,0.0197,0.0085,0.0,0.0,1.0
2014-02-28 01:37:05,CRM,0.0362,0.0052,0.0194,0.21428571428571427,0.5714285714285714,0.21428571428571427
2013-12-03 23:28:06,CRM,0.0365,0.0156,0.0039,1.0,0.0,0.0
2013-11-19 00:58:07,CRM,0.0146,0.0085,0.0207,0.14285714285714285,0.5,0.35714285714285715
2013-09-12 19:25:08,CRM,0.0274,0.0165,0.0069,0.5,0.5,0.0
2013-09-05 04:53:07,CRM,0.0378,0.0052,0.0104,0.5,0.0,0.5
2013-08-29 23:26:06,CRM,0.0468,0.0072,0.0204,0.2,0.6,0.2
2013-06-07 02:43:09,CRM,0.0065,0.0129,0.0013,1.0,0.0,0.0
2013-06-04 18:45:07,CRM,0.0284,0.0155,0.0323,0.3076923076923077,0.6153846153846154,0.07692307692307693
2013-05-23 23:16:10,CRM,0.0316,0.0117,0.0164,0.21428571428571427,0.5714285714285714,0.21428571428571427
2013-03-21 02:41:09,CRM,0.0045,0.0181,0.0,0.3333333333333333,0.0,0.6666666666666666
2013-03-06 21:54:05,CRM,0.0276,0.0083,0.0097,0.5,0.5,0.0
2013-03-05 20:11:36,CRM,0.0195,0.0362,0.0153,0.5,0.5,0.0
2013-03-01 01:25:06,CRM,0.0448,0.0085,0.0206,0.25,0.5,0.25
2012-11-21 01:41:08,CRM,0.0443,0.007,0.0198,0.125,0.8125,0.0625
2012-08-24 00:51:06,CRM,0.0228,0.0091,0.0182,0.1111111111111111,0.8333333333333334,0.05555555555555555
2012-05-18 02:31:08,CRM,0.0302,0.0116,0.0163,0.1111111111111111,0.8333333333333334,0.05555555555555555
2012-02-24 02:01:09,CRM,0.0232,0.0093,0.0209,0.14285714285714285,0.7857142857142857,0.07142857142857142
2011-11-18 03:21:13,CRM,0.0398,0.0066,0.0155,0.10526315789473684,0.8421052631578947,0.05263157894736842
2011-08-19 04:11:48,CRM,0.0313,0.0096,0.0205,0.14285714285714285,0.7142857142857143,0.14285714285714285
2011-05-20 04:11:16,CRM,0.0188,0.0188,0.0176,0.15384615384615385,0.6153846153846154,0.23076923076923078
2011-02-25 06:41:18,CRM,0.0235,0.0056,0.0213,0.15384615384615385,0.46153846153846156,0.38461538461538464
2010-05-21 09:56:21,CRM,0.0411,0.0082,0.02,0.18181818181818182,0.5454545454545454,0.2727272727272727
2010-02-28 11:07:10,CRM,0.0337,0.0135,0.018,0.21428571428571427,0.5,0.2857142857142857
2009-11-18 02:27:10,CRM,0.0365,0.0158,0.0219,0.16666666666666666,0.4166666666666667,0.4166666666666667
2009-08-21 02:32:00,CRM,0.0399,0.0114,0.0217,0.14285714285714285,0.6428571428571429,0.21428571428571427
2009-02-26 12:10:28,CRM,0.0366,0.0092,0.0252,0.15384615384615385,0.46153846153846156,0.38461538461538464
2008-11-21 05:56:32,CRM,0.0282,0.0106,0.0388,0.125,0.375,0.5
2008-08-21 03:43:16,CRM,0.0399,0.0082,0.0176,0.125,0.5625,0.3125
2008-05-22 02:13:13,CRM,0.0304,0.0082,0.0211,0.23076923076923078,0.5384615384615384,0.23076923076923078
2008-02-28 03:05:10,CRM,0.0407,0.0058,0.0209,0.3076923076923077,0.38461538461538464,0.3076923076923077
2007-11-16 01:17:21,CRM,0.018,0.0022,0.0225,0.1875,0.5625,0.25
2007-08-15 23:45:05,CRM,0.0352,0.0035,0.0211,0.16666666666666666,0.4166666666666667,0.4166666666666667
2007-05-17 02:38:49,CRM,0.0424,0.0103,0.0218,0.1,0.55,0.35
2007-02-22 02:29:07,CRM,0.0303,0.0058,0.0256,0.21428571428571427,0.6428571428571429,0.14285714285714285
2006-11-16 03:47:52,CRM,0.0471,0.0109,0.0242,0.17647058823529413,0.6470588235294118,0.17647058823529413
2006-08-17 00:02:12,CRM,0.0369,0.0046,0.0207,0.23076923076923078,0.38461538461538464,0.38461538461538464
2006-05-18 03:50:18,CRM,0.0184,0.0123,0.0196,0.21428571428571427,0.35714285714285715,0.42857142857142855
2006-02-23 13:26:21,CRM,0.0294,0.0047,0.0247,0.4,0.4,0.2
2005-11-24 06:56:51,CRM,0.0305,0.0073,0.0305,0.0,0.6153846153846154,0.38461538461538464
2021-02-26 03:37:08,CRM,0.0464,0.0106,0.0186,0.4166666666666667,0.4166666666666667,0.16666666666666666
2020-12-19 01:40:05,NKE,0.0593,0.0107,0.0119,0.375,0.5,0.125
2020-09-23 04:09:05,NKE,0.0572,0.0179,0.0119,0.3333333333333333,0.5555555555555556,0.1111111111111111
2020-06-26 03:10:14,NKE,0.0407,0.0139,0.0105,0.3,0.4,0.3
2020-03-25 01:02:26,NKE,0.0439,0.0205,0.0146,0.375,0.5,0.125
2019-12-20 03:43:10,NKE,0.0554,0.0139,0.0088,0.375,0.5,0.125
2019-09-25 03:32:22,NKE,0.0551,0.0295,0.0051,0.375,0.5,0.125
2019-06-28 01:14:10,NKE,0.0518,0.0379,0.0101,0.3333333333333333,0.4444444444444444,0.2222222222222222
2019-03-22 02:26:08,NKE,0.0408,0.0091,0.0091,0.375,0.5,0.125
2018-12-21 04:03:08,NKE,0.0596,0.009,0.0101,0.3333333333333333,0.4444444444444444,0.2222222222222222
2018-09-26 02:28:09,NKE,0.0452,0.0093,0.0093,0.3333333333333333,0.3333333333333333,0.3333333333333333
2018-09-20 21:40:09,NKE,0.0275,0.0125,0.0037,0.7272727272727273,0.0,0.2727272727272727
2018-06-29 02:06:50,NKE,0.048,0.0145,0.0112,0.3,0.3,0.4
2018-03-23 02:45:09,NKE,0.0526,0.014,0.0117,0.375,0.625,0.0
2017-12-22 04:35:06,NKE,0.0432,0.0058,0.0082,0.4,0.4,0.2
2017-09-27 04:03:10,NKE,0.0389,0.0083,0.0094,0.4,0.5,0.1
2017-06-30 05:32:09,NKE,0.0364,0.0125,0.0103,0.4444444444444444,0.3333333333333333,0.2222222222222222
2017-03-22 00:35:08,NKE,0.042,0.0152,0.0105,0.4444444444444444,0.3333333333333333,0.2222222222222222
2016-12-21 00:57:05,NKE,0.0421,0.0129,0.0152,0.4444444444444444,0.5555555555555556,0.0
2016-09-28 03:03:19,NKE,0.0483,0.015,0.0127,0.5,0.375,0.125
2016-06-29 04:19:23,NKE,0.042,0.014,0.0128,0.4444444444444444,0.4444444444444444,0.1111111111111111
2016-03-23 02:40:14,NKE,0.0334,0.0138,0.0104,0.4,0.4,0.2
2015-12-23 03:16:12,NKE,0.0463,0.0119,0.013,0.4,0.4,0.2
2015-09-25 02:34:09,NKE,0.047,0.0115,0.0092,0.3333333333333333,0.5,0.16666666666666666
2015-06-26 00:10:06,NKE,0.0512,0.0105,0.014,0.4,0.5,0.1
2015-03-20 03:12:06,NKE,0.0519,0.0109,0.0133,0.36363636363636365,0.5454545454545454,0.09090909090909091
2014-12-19 01:13:07,NKE,0.055,0.0098,0.0171,0.3333333333333333,0.5833333333333334,0.08333333333333333
2014-09-25 23:55:04,NKE,0.058,0.0133,0.0133,0.3333333333333333,0.4166666666666667,0.25
2014-06-27 02:43:07,NKE,0.056,0.011,0.0122,0.36363636363636365,0.36363636363636365,0.2727272727272727
2014-03-21 03:48:07,NKE,0.0518,0.0153,0.0118,0.36363636363636365,0.45454545454545453,0.18181818181818182
2013-12-20 01:05:09,NKE,0.0618,0.0128,0.0128,0.4,0.4,0.2
2013-09-26 22:47:07,NKE,0.056,0.0083,0.0119,0.36363636363636365,0.5454545454545454,0.09090909090909091
2013-06-28 00:18:05,NKE,0.0556,0.0116,0.0139,0.4,0.4,0.2
2013-03-22 00:09:05,NKE,0.0471,0.0106,0.0141,0.3333333333333333,0.5,0.16666666666666666
2012-12-21 02:01:19,NKE,0.0554,0.0084,0.0181,0.4,0.5,0.1
2012-09-27 23:41:07,NKE,0.0485,0.0071,0.0154,0.3333333333333333,0.4444444444444444,0.2222222222222222
2012-06-29 00:51:09,NKE,0.0484,0.0135,0.0169,0.36363636363636365,0.5454545454545454,0.09090909090909091
2012-03-23 00:41:43,NKE,0.0498,0.0083,0.0118,0.36363636363636365,0.5454545454545454,0.09090909090909091
2011-12-21 02:51:11,NKE,0.0505,0.0118,0.0153,0.3333333333333333,0.5833333333333334,0.08333333333333333
2011-09-23 01:31:12,NKE,0.0374,0.0093,0.0117,0.36363636363636365,0.6363636363636364,0.0
2011-06-30 19:11:18,NKE,0.0679,0.009,0.009,0.36,0.24,0.4
2011-03-18 02:51:15,NKE,0.0603,0.0133,0.0145,0.2857142857142857,0.35714285714285715,0.35714285714285715
2010-06-24 03:50:14,NKE,0.0569,0.0157,0.0133,0.36363636363636365,0.45454545454545453,0.18181818181818182
2010-03-18 05:48:12,NKE,0.0602,0.0132,0.0108,0.3076923076923077,0.6923076923076923,0.0
2009-12-18 01:31:21,NKE,0.0728,0.0095,0.0095,0.2857142857142857,0.42857142857142855,0.2857142857142857
2009-06-25 00:26:38,NKE,0.0512,0.0226,0.0155,0.36363636363636365,0.45454545454545453,0.18181818181818182
2009-03-19 12:56:35,NKE,0.0627,0.0169,0.0108,0.36363636363636365,0.5454545454545454,0.09090909090909091
2008-12-18 05:41:27,NKE,0.0794,0.0199,0.0149,0.36363636363636365,0.45454545454545453,0.18181818181818182
2008-09-25 01:45:15,NKE,0.0511,0.0083,0.0131,0.3,0.4,0.3
2008-06-26 02:31:34,NKE,0.0456,0.0076,0.0108,0.4,0.4,0.2
2008-03-20 03:48:10,NKE,0.0422,0.0129,0.0141,0.38461538461538464,0.5384615384615384,0.07692307692307693
2007-12-20 03:08:52,NKE,0.0454,0.0105,0.0093,0.3333333333333333,0.4166666666666667,0.25
2007-09-21 02:50:13,NKE,0.057,0.0109,0.017,0.3076923076923077,0.46153846153846156,0.23076923076923078
2007-06-27 01:39:05,NKE,0.0379,0.0142,0.0118,0.5,0.375,0.125
2007-03-23 02:05:01,NKE,0.0288,0.0075,0.0107,0.3333333333333333,0.5,0.16666666666666666
2006-12-21 03:15:07,NKE,0.0561,0.011,0.0121,0.0,0.75,0.25
2006-09-22 02:45:48,NKE,0.0373,0.0151,0.0175,0.0,0.75,0.25
2006-06-28 00:37:41,NKE,0.0515,0.0129,0.0164,0.3076923076923077,0.38461538461538464,0.3076923076923077
2006-03-22 04:17:18,NKE,0.0705,0.0173,0.0104,0.3333333333333333,0.5,0.16666666666666666
2005-12-22 23:13:10,NKE,0.0519,0.0071,0.0106,0.0,0.8571428571428571,0.14285714285714285
2021-01-29 19:55:08,CHTR,0.0374,0.0091,0.0147,0.18181818181818182,0.6363636363636364,0.18181818181818182
2020-10-30 16:22:13,CHTR,0.0255,0.0127,0.0127,0.16666666666666666,0.5,0.3333333333333333
2020-07-31 16:40:20,CHTR,0.0162,0.0209,0.0151,0.25,0.5833333333333334,0.16666666666666666
2020-05-01 20:32:35,CHTR,0.0257,0.0378,0.0095,0.16666666666666666,0.4166666666666667,0.4166666666666667
2020-01-31 20:08:37,CHTR,0.0252,0.0186,0.0106,0.15384615384615385,0.6153846153846154,0.23076923076923078
2019-10-25 17:17:33,CHTR,0.0296,0.0162,0.004,0.15384615384615385,0.38461538461538464,0.46153846153846156
2019-07-26 19:12:34,CHTR,0.0321,0.0148,0.0037,0.13333333333333333,0.6666666666666666,0.2
2019-04-30 19:43:08,CHTR,0.029,0.0162,0.0139,0.25,0.5,0.25
2019-01-31 18:34:10,CHTR,0.0234,0.0152,0.014,0.2727272727272727,0.45454545454545453,0.2727272727272727
2018-10-26 20:46:48,CHTR,0.0208,0.0162,0.0139,0.2727272727272727,0.5454545454545454,0.18181818181818182
2018-07-31 18:34:16,CHTR,0.0274,0.0148,0.0137,0.0,0.45454545454545453,0.5454545454545454
2018-04-27 20:39:06,CHTR,0.0209,0.0139,0.0151,0.18181818181818182,0.45454545454545453,0.36363636363636365
2018-02-02 21:49:08,CHTR,0.016,0.0126,0.016,0.2,0.4,0.4
2017-10-26 18:05:43,CHTR,0.0128,0.0058,0.0128,0.0,0.5454545454545454,0.45454545454545453
2017-09-13 01:32:07,CHTR,0.039,0.0153,0.0042,0.5,0.5,0.0
2017-07-27 19:00:25,CHTR,0.0221,0.0209,0.0099,0.0,0.75,0.25
2017-05-17 21:04:08,CHTR,0.023,0.0316,0.0043,0.5,0.0,0.5
2017-05-02 17:50:34,CHTR,0.0153,0.0218,0.012,0.0,0.7142857142857143,0.2857142857142857
2017-02-16 18:21:46,CHTR,0.0174,0.0174,0.0174,0.0,0.75,0.25
2016-11-03 20:04:38,CHTR,0.0173,0.0173,0.0115,0.0,0.5714285714285714,0.42857142857142855
2016-08-09 19:31:02,CHTR,0.0159,0.0125,0.0171,0.3333333333333333,0.5555555555555556,0.1111111111111111
2016-04-29 05:38:28,CHTR,0.0449,0.0135,0.0045,0.35714285714285715,0.35714285714285715,0.2857142857142857
2016-04-28 19:26:28,CHTR,0.0361,0.0108,0.0144,0.25,0.5833333333333334,0.16666666666666666
2016-02-04 21:42:09,CHTR,0.0288,0.0144,0.0177,0.21428571428571427,0.5714285714285714,0.21428571428571427
2016-01-28 18:49:09,CHTR,0.0491,0.0091,0.0091,0.2777777777777778,0.4444444444444444,0.2777777777777778
2015-10-29 20:08:18,CHTR,0.0208,0.0109,0.012,0.21428571428571427,0.5,0.2857142857142857
2015-10-29 18:20:09,CHTR,0.0561,0.0126,0.008,0.3333333333333333,0.4666666666666667,0.2
2015-08-04 18:08:07,CHTR,0.0296,0.0114,0.0114,0.23076923076923078,0.6923076923076923,0.07692307692307693
2015-07-30 17:50:07,CHTR,0.0465,0.0163,0.0081,0.29411764705882354,0.4117647058823529,0.29411764705882354
2015-05-01 19:36:15,CHTR,0.0358,0.0161,0.015,0.21428571428571427,0.5714285714285714,0.21428571428571427
2015-04-30 18:32:05,CHTR,0.0493,0.0132,0.0072,0.25,0.5,0.25
2015-02-05 17:31:19,CHTR,0.0271,0.0056,0.0113,0.23076923076923078,0.5384615384615384,0.23076923076923078
2015-01-29 19:10:08,CHTR,0.0334,0.0178,0.0045,0.15789473684210525,0.47368421052631576,0.3684210526315789
2014-10-31 17:41:18,CHTR,0.0483,0.0071,0.0118,0.25,0.4166666666666667,0.3333333333333333
2014-10-30 17:31:23,CHTR,0.0476,0.017,0.0068,0.16666666666666666,0.5555555555555556,0.2777777777777778
2014-07-31 18:11:18,CHTR,0.0309,0.0066,0.0155,0.2,0.4,0.4
2014-07-31 15:11:14,CHTR,0.0473,0.0154,0.0059,0.25,0.5,0.25
2014-04-28 18:37:12,CHTR,0.037,0.0116,0.0116,0.25,0.4166666666666667,0.3333333333333333
2014-04-24 18:05:08,CHTR,0.0681,0.015,0.0035,0.26666666666666666,0.4666666666666667,0.26666666666666666
2014-02-22 01:01:10,CHTR,0.0368,0.0089,0.0134,0.2,0.6,0.2
2014-01-30 18:31:19,CHTR,0.0303,0.0117,0.0047,0.26666666666666666,0.5333333333333333,0.2
2013-11-05 19:31:24,CHTR,0.0189,0.0067,0.0145,0.2,0.6,0.2
2013-10-31 17:21:10,CHTR,0.0271,0.0244,0.0081,0.2727272727272727,0.5454545454545454,0.18181818181818182
2013-08-06 18:21:12,CHTR,0.0385,0.0136,0.0113,0.25,0.625,0.125
2013-08-01 17:51:13,CHTR,0.0306,0.0098,0.0061,0.1875,0.625,0.1875
2013-05-16 22:11:08,CHTR,0.024,0.0088,0.005,0.6666666666666666,0.0,0.3333333333333333
2013-05-07 18:31:26,CHTR,0.0282,0.0113,0.0169,0.1875,0.625,0.1875
2013-04-25 16:21:33,CHTR,0.0479,0.0082,0.0035,0.17647058823529413,0.6470588235294118,0.17647058823529413
2013-03-06 20:51:39,CHTR,0.064,0.016,0.0053,0.5,0.5,0.0
2013-02-26 23:02:23,CHTR,0.048,0.0082,0.0082,0.6666666666666666,0.3333333333333333,0.0
2013-02-22 18:41:19,CHTR,0.0281,0.0129,0.0129,0.14285714285714285,0.6428571428571429,0.21428571428571427
2013-01-31 18:21:26,CHTR,0.0426,0.013,0.0047,0.21428571428571427,0.7142857142857143,0.07142857142857142
2012-11-06 18:41:14,CHTR,0.0304,0.0152,0.0105,0.13333333333333333,0.7333333333333333,0.13333333333333333
2012-11-05 17:21:07,CHTR,0.0381,0.0131,0.006,0.15789473684210525,0.7368421052631579,0.10526315789473684
2012-08-07 22:01:04,CHTR,0.0323,0.0097,0.0151,0.125,0.625,0.25
2012-08-02 16:21:09,CHTR,0.0368,0.0161,0.0092,0.25,0.6666666666666666,0.08333333333333333
2012-05-08 19:11:12,CHTR,0.0387,0.011,0.0166,0.2,0.5333333333333333,0.26666666666666666
2012-04-26 17:01:07,CHTR,0.046,0.0104,0.0092,0.2727272727272727,0.6363636363636364,0.09090909090909091
2012-02-27 20:35:07,CHTR,0.0403,0.012,0.0218,0.23529411764705882,0.4117647058823529,0.35294117647058826
2012-01-26 18:41:09,CHTR,0.0403,0.0101,0.0067,0.21428571428571427,0.6428571428571429,0.14285714285714285
2011-11-01 17:43:01,CHTR,0.0595,0.0131,0.0155,0.26666666666666666,0.4,0.3333333333333333
2011-10-27 17:41:27,CHTR,0.0378,0.0122,0.0122,0.23076923076923078,0.6923076923076923,0.07692307692307693
2011-08-02 19:37:27,CHTR,0.0475,0.0113,0.0158,0.21428571428571427,0.42857142857142855,0.35714285714285715
2011-07-28 16:31:15,CHTR,0.0299,0.01,0.0089,0.14285714285714285,0.5714285714285714,0.2857142857142857
2011-04-28 17:21:29,CHTR,0.0298,0.0099,0.0121,0.15384615384615385,0.5384615384615384,0.3076923076923077
2011-01-27 20:06:21,CHTR,0.0314,0.007,0.0081,0.15384615384615385,0.5384615384615384,0.3076923076923077
2010-11-04 20:06:24,CHTR,0.0336,0.007,0.0081,0.1875,0.5,0.3125
2010-01-28 19:35:16,CHTR,0.0264,0.0172,0.0057,0.3333333333333333,0.6666666666666666,0.0
2009-04-29 16:53:26,CHTR,0.0295,0.017,0.0045,0.25,0.4375,0.3125
2009-02-04 20:04:16,CHTR,0.0372,0.0221,0.0093,0.4444444444444444,0.5555555555555556,0.0
2008-11-05 16:54:19,CHTR,0.0363,0.0231,0.0143,0.2857142857142857,0.5,0.21428571428571427
2008-08-06 18:58:18,CHTR,0.0442,0.0227,0.0045,0.2857142857142857,0.5,0.21428571428571427
2008-04-30 16:49:12,CHTR,0.0428,0.0104,0.0116,0.25,0.5,0.25
2008-02-06 19:32:11,CHTR,0.0357,0.0069,0.015,0.2727272727272727,0.45454545454545453,0.2727272727272727
2020-11-18 05:21:08,SE,0.0437,0.0075,0.0075,0.3076923076923077,0.46153846153846156,0.23076923076923078
2020-08-18 17:15:12,SE,0.0543,0.0043,0.0065,0.3,0.5,0.2
2020-05-19 01:26:12,SE,0.0223,0.0285,0.0087,0.42857142857142855,0.2857142857142857,0.2857142857142857
2020-03-04 06:31:36,SE,0.0479,0.0156,0.0072,0.3,0.5,0.2
2019-11-12 17:59:08,SE,0.0472,0.0326,0.0048,0.25,0.5,0.25
2019-08-20 17:35:06,SE,0.0402,0.0244,0.0143,0.375,0.375,0.25
2019-05-22 06:44:10,SE,0.0645,0.0124,0.0124,0.3333333333333333,0.4444444444444444,0.2222222222222222
2019-02-27 15:49:22,SE,0.0729,0.0088,0.0088,0.3333333333333333,0.4444444444444444,0.2222222222222222
2018-08-22 19:01:02,SE,0.0677,0.0045,0.009,0.2727272727272727,0.45454545454545453,0.2727272727272727
2016-11-02 18:22:30,SE,0.0335,0.013,0.0076,0.0,0.4,0.6
