ticker,date,pos,neg,unc,ceo_ratio,analyst_ratio,net_sentiment,sector,Adj Close,returns_market,rolling_corr_net_sent,recommendation_mean
CHTR,2015-07-30 17:50:07,0.0465,0.0163,0.0081,0.2352941176470588,0.0588235294117647,0.0302,Communication Services,187.9600067138672,0.019582318908763607,-0.48992931755267494,3.0
CHTR,2015-08-04 18:08:07,0.0296,0.0114,0.0114,0.2307692307692307,0.0,0.0182,Communication Services,191.5,0.022369347584319632,-0.48457120640132156,3.0
CHTR,2015-10-29 18:20:09,0.0561,0.0126,0.008,0.2666666666666666,0.1333333333333333,0.0435,Communication Services,193.3300018310547,0.05013577089372401,0.8508027797432879,3.0
CHTR,2015-10-29 20:08:18,0.0208,0.0109,0.012,0.2142857142857142,0.2857142857142857,0.009899999999999999,Communication Services,193.3300018310547,0.05013577089372401,0.0758181699413071,3.0
CHTR,2016-01-28 18:49:09,0.0491,0.0091,0.0091,0.0555555555555555,0.1111111111111111,0.039999999999999994,Communication Services,167.3000030517578,0.012160504853705678,-0.19880484882016333,3.0
CHTR,2016-02-04 21:42:09,0.0288,0.0144,0.0177,0.2142857142857142,0.2142857142857142,0.0144,Communication Services,170.5,-0.033720584024648614,0.27007220789733744,3.0
CHTR,2016-04-28 19:26:28,0.0361,0.0108,0.0144,0.25,0.1666666666666666,0.0253,Communication Services,209.75,0.016082969733149044,-0.06954665508631888,3.0
CHTR,2016-04-29 05:38:28,0.0449,0.0135,0.0045,0.2857142857142857,0.0714285714285714,0.031400000000000004,Communication Services,212.24000549316406,0.011871301516872768,0.7902840245648804,3.0
CHTR,2016-08-09 19:31:02,0.0159,0.0125,0.0171,0.2222222222222222,0.1111111111111111,0.0034000000000000002,Communication Services,255.75999450683594,0.07997629675218865,-0.4713038815260965,3.0
CHTR,2016-11-03 20:04:38,0.0173,0.0173,0.0115,0.0,0.1428571428571428,0.0,Communication Services,247.4199981689453,-0.021707348122531278,-0.12237621434004435,3.0
CHTR,2017-02-16 18:21:46,0.0174,0.0174,0.0174,0.0,0.0833333333333333,0.0,Communication Services,324.4599914550781,-0.002214162116120688,0.026624981897821132,3.0
CHTR,2017-05-02 17:50:34,0.0153,0.0218,0.012,0.0,0.0714285714285714,-0.006500000000000001,Communication Services,337.69000244140625,-0.018742406963690006,0.7109295788094201,3.0
CHTR,2017-05-17 21:04:08,0.023,0.0316,0.0043,0.5,0.0,-0.008600000000000003,Communication Services,313.1099853515625,-0.0215619018264962,0.5212530609996199,3.0
CHTR,2017-07-27 19:00:25,0.0221,0.0209,0.0099,0.0,0.0,0.0012000000000000031,Communication Services,366.8999938964844,0.05198269763429053,0.8169355944213167,3.0
CHTR,2017-09-13 01:32:07,0.039,0.0153,0.0042,0.5,0.0,0.0237,Communication Services,385.1300048828125,0.009329867364467281,0.35633473362573065,3.0
CHTR,2017-10-26 18:05:43,0.0128,0.0058,0.0128,0.0,0.0,0.007000000000000001,Communication Services,316.2900085449219,-0.08297815317999602,0.060627586069425164,3.0
CHTR,2018-02-02 21:49:08,0.016,0.0126,0.016,0.1,0.1,0.0034000000000000002,Communication Services,387.5,0.04396790680060714,-0.18204650593345756,3.0
CHTR,2018-04-27 20:39:06,0.0209,0.0139,0.0151,0.0909090909090909,0.0909090909090909,0.006999999999999999,Communication Services,263.3299865722656,-0.11678687921190434,0.23073784227084443,3.0
CHTR,2018-07-31 18:34:16,0.0274,0.0148,0.0137,0.0,0.0909090909090909,0.0126,Communication Services,304.5799865722656,0.03633886661305241,0.11215433671850239,3.0
CHTR,2018-10-26 20:46:48,0.0208,0.0162,0.0139,0.1818181818181818,0.0,0.0046,Communication Services,295.010009765625,-0.06289504128369838,0.1941807266242175,3.0
CHTR,2019-01-31 18:34:10,0.0234,0.0152,0.014,0.1818181818181818,0.0909090909090909,0.0082,Communication Services,331.04998779296875,0.14190605226168085,0.4586460682611414,3.0
CHTR,2019-04-30 19:43:08,0.029,0.0162,0.0139,0.0833333333333333,0.0833333333333333,0.012800000000000002,Communication Services,371.19000244140625,0.0005930431570724259,0.2303808216973687,3.0
CHTR,2019-07-26 19:12:34,0.0321,0.0148,0.0037,0.0666666666666666,0.0666666666666666,0.017299999999999996,Communication Services,398.7900085449219,-0.01654745118391643,-0.05517014711856994,3.0
CHTR,2019-10-25 17:17:33,0.0296,0.0162,0.004,0.0769230769230769,0.1538461538461538,0.013400000000000002,Communication Services,462.19000244140625,0.06233478442695173,-0.8891269189019653,3.0
CHTR,2020-01-31 20:08:37,0.0252,0.0186,0.0106,0.0769230769230769,0.0,0.006600000000000002,Communication Services,517.4600219726562,0.049657208083041304,-0.632292881993545,3.0
CHTR,2020-05-01 20:32:35,0.0257,0.0378,0.0095,0.0833333333333333,0.0833333333333333,-0.0121,Communication Services,509.6400146484375,0.029097597767569816,-0.1919832967131631,3.0
CHTR,2020-07-31 16:40:20,0.0162,0.0209,0.0151,0.0833333333333333,0.1666666666666666,-0.004699999999999999,Communication Services,580.0,0.02939088010584734,0.9638840039752228,3.0
CHTR,2020-10-30 16:22:13,0.0255,0.0127,0.0127,0.0833333333333333,0.0,0.012799999999999999,Communication Services,603.8200073242188,0.04829862382676864,0.9263279048232965,3.0
CHTR,2021-01-29 19:55:08,0.0374,0.0091,0.0147,0.0909090909090909,0.0,0.028300000000000002,Communication Services,607.5599975585938,-0.07193160482597727,-0.715045839906402,3.0
CMCSA,2005-11-16 15:11:37,0.0393,0.0116,0.0127,0.0909090909090909,0.6363636363636364,0.027700000000000002,Communication Services,6.198370933532715,-0.013978240797912211,,2.3
CMCSA,2006-02-03 18:26:14,0.0302,0.007,0.0116,0.2727272727272727,0.0,0.023200000000000002,Communication Services,6.4311041831970215,0.0022199385916565895,,2.3
CMCSA,2006-04-27 15:46:40,0.0273,0.0084,0.0126,0.0909090909090909,0.0,0.0189,Communication Services,7.231432914733887,0.04280843853446403,,2.3
CMCSA,2006-07-27 16:18:40,0.032,0.0077,0.011,0.0909090909090909,0.0,0.024300000000000002,Communication Services,8.079255104064941,0.046125226246753526,-0.6810922132266636,2.3
CMCSA,2006-10-26 17:16:42,0.0259,0.0079,0.009,0.0833333333333333,0.0,0.018,Communication Services,9.499418258666992,0.03199166687042254,-0.22013485320103532,2.3
CMCSA,2007-02-01 19:06:32,0.0356,0.0069,0.0103,0.2727272727272727,0.0,0.0287,Communication Services,10.192876815795898,-0.03224344279201952,-0.7487977835635738,2.3
CMCSA,2007-04-26 14:33:46,0.0238,0.0103,0.0083,0.2142857142857142,0.0,0.013500000000000002,Communication Services,9.65378475189209,-0.0352439474768943,0.08296708651222569,2.3
CMCSA,2007-07-26 14:49:24,0.0195,0.0051,0.0082,0.25,0.0,0.0144,Communication Services,9.692967414855957,-0.04660117948222475,0.046661625076919164,2.3
CMCSA,2007-10-25 16:46:37,0.0201,0.0084,0.0042,0.1333333333333333,0.0666666666666666,0.0117,Communication Services,7.580537796020508,-0.10775647972862623,0.5470148427795123,2.3
CMCSA,2008-02-14 18:51:10,0.0444,0.007,0.0094,0.1666666666666666,0.0,0.0374,Communication Services,6.853829860687256,0.08029137118131313,0.9433487389626157,2.3
CMCSA,2008-05-01 16:09:07,0.0413,0.0156,0.0112,0.1428571428571428,0.0,0.025700000000000004,Communication Services,7.97391939163208,0.08564506679865569,0.8923702651595969,2.3
CMCSA,2008-07-30 20:52:11,0.0279,0.014,0.0054,0.25,0.0,0.013900000000000001,Communication Services,7.198050498962402,0.04640245490019268,0.7008851774026393,2.3
CMCSA,2008-10-29 16:11:28,0.0322,0.0189,0.0078,0.1428571428571428,0.0,0.0133,Communication Services,5.498936653137207,-0.09905682303887087,0.6651579077200458,2.3
CMCSA,2009-02-18 21:08:07,0.0453,0.0163,0.0128,0.1538461538461538,0.0,0.029,Communication Services,4.463724136352539,-0.041117465801343456,0.24872012021201292,2.3
CMCSA,2009-04-30 19:40:17,0.0323,0.0258,0.0086,0.1428571428571428,0.0,0.006500000000000002,Communication Services,5.609575271606445,0.014436325863921073,-0.28925501050683594,2.3
CMCSA,2009-08-06 19:19:11,0.0403,0.0272,0.0044,0.1428571428571428,0.0,0.013100000000000004,Communication Services,5.487672805786133,-0.0006641986507103237,-0.3223761648315414,2.3
CMCSA,2010-02-03 17:16:16,0.0543,0.009,0.0068,0.2857142857142857,0.0,0.0453,Communication Services,5.882377624511719,-0.01964377586835253,-0.7147650436459173,2.3
CMCSA,2010-07-28 18:35:13,0.0573,0.0042,0.0062,0.125,0.0,0.053099999999999994,Communication Services,7.280178070068359,0.011898840338441241,-0.324657004735609,2.3
CMCSA,2010-10-27 18:05:21,0.0435,0.0045,0.0056,0.1111111111111111,0.0,0.039,Communication Services,7.584872245788574,0.032077349401248956,0.08295440283185507,2.3
CMCSA,2011-02-16 20:31:00,0.0632,0.0023,0.0056,0.3125,0.0,0.06090000000000001,Communication Services,9.444284439086914,0.04014937406494168,0.3179315160813482,2.3
CMCSA,2011-05-04 19:31:00,0.0563,0.0106,0.0059,0.3125,0.0,0.045700000000000005,Communication Services,9.800138473510742,-0.024426759262766606,0.30166133492891195,2.3
CMCSA,2011-08-03 16:31:09,0.0374,0.0042,0.0083,0.3125,0.0,0.0332,Communication Services,8.63438892364502,0.0017599207427116959,0.39878344504904994,2.3
CMCSA,2011-11-02 16:21:13,0.056,0.0055,0.0055,0.2631578947368421,0.7368421052631579,0.0505,Communication Services,8.776596069335938,0.0017405146306637143,0.6112705783055613,2.3
CMCSA,2012-02-15 17:51:07,0.0395,0.0056,0.0079,0.3333333333333333,0.6666666666666666,0.0339,Communication Services,10.92533016204834,0.04660548698599465,-0.5740445809748389,2.3
CMCSA,2012-05-02 16:31:11,0.0534,0.0076,0.0087,0.2631578947368421,0.7368421052631579,0.0458,Communication Services,11.716814041137695,-0.005882510011190556,-0.5621801876085244,2.3
CMCSA,2012-05-31 20:01:00,0.0135,0.0209,0.0099,1.0,0.0,-0.007399999999999999,Communication Services,11.135209083557129,-0.0013815115051265536,0.07636731680551771,2.3
CMCSA,2012-08-01 19:26:03,0.0393,0.0109,0.012,0.3333333333333333,0.0666666666666666,0.0284,Communication Services,12.990607261657715,0.030721802084213712,0.24674022658939038,2.3
CMCSA,2012-10-26 14:57:06,0.054,0.0034,0.0101,0.2666666666666666,0.0,0.0506,Communication Services,14.609920501708984,0.033003406704955385,0.3854426808166298,2.3
CMCSA,2013-02-13 15:29:05,0.0709,0.0012,0.0047,0.2142857142857142,0.0714285714285714,0.0697,Communication Services,15.678670883178711,0.02976664278951291,0.846942017926184,2.3
CMCSA,2013-05-01 15:45:03,0.0451,0.0102,0.0034,0.1764705882352941,0.0,0.0349,Communication Services,16.43090057373047,0.013559266196666142,0.35955396341486595,2.3
CMCSA,2013-07-31 16:12:03,0.0514,0.0054,0.0075,0.1875,0.0625,0.046,Communication Services,17.777847290039062,0.05549055498708366,0.18615082049253143,2.3
CMCSA,2013-09-11 19:03:04,0.0524,0.0092,0.0052,0.5,0.0,0.0432,Communication Services,17.2730655670166,0.02240861635379887,0.24146796637128998,2.3
CMCSA,2013-09-24 21:42:01,0.041,0.0106,0.0079,0.5,0.0,0.030400000000000003,Communication Services,17.22968864440918,-0.005689373712095103,0.9166562280391124,2.3
CMCSA,2013-10-30 15:12:04,0.0489,0.0068,0.0091,0.2,0.0,0.0421,Communication Services,18.651811599731445,-0.012995579084784437,0.6330916579451922,2.3
CMCSA,2014-01-28 17:55:03,0.0691,0.0068,0.0125,0.2142857142857142,0.0714285714285714,0.062299999999999994,Communication Services,21.21118927001953,0.01638384763782108,0.5540236616641218,2.3
CMCSA,2014-03-04 20:53:06,0.032,0.0067,0.0214,1.0,0.0,0.0253,Communication Services,20.419998168945312,0.007058939506347395,0.44766332013133425,2.3
CMCSA,2014-04-22 19:06:09,0.0655,0.0076,0.0109,0.2666666666666666,0.0,0.0579,Communication Services,20.30144691467285,0.019045899361342267,0.5076630028222181,2.3
CMCSA,2014-07-22 18:34:04,0.0679,0.0067,0.0145,0.3333333333333333,0.0,0.061200000000000004,Communication Services,21.910242080688477,0.015050609925819192,0.9129046377585872,2.3
CMCSA,2014-09-10 21:25:10,0.0333,0.0278,0.0139,0.0,0.0,0.005500000000000005,Communication Services,22.824661254882812,0.005299230082690842,0.9364579387309134,2.3
CMCSA,2014-09-16 23:25:03,0.0531,0.0098,0.0098,0.5,0.0,0.043300000000000005,Communication Services,22.953006744384766,0.003683122674173811,0.707476736737266,2.3
CMCSA,2014-10-23 19:34:10,0.0746,0.0046,0.0069,0.3571428571428571,0.0,0.07,Communication Services,21.43364143371582,0.03359890582416836,0.7367427867221373,2.3
CMCSA,2014-10-23 19:39:02,0.0725,0.0046,0.0069,0.2857142857142857,0.0,0.06789999999999999,Communication Services,21.43364143371582,0.03359890582416836,0.836320244449121,2.3
CMCSA,2014-12-09 01:14:02,0.031,0.0197,0.0169,0.5,0.0,0.011300000000000001,Communication Services,22.629770278930664,-0.0030161983481075128,0.9367647350335729,2.3
CMCSA,2015-02-24 17:35:07,0.0572,0.0101,0.009,0.25,0.125,0.0471,Communication Services,23.923786163330078,0.01649214511181607,0.9952181886467539,2.3
CMCSA,2015-03-03 21:23:09,0.0574,0.0096,0.0082,0.5,0.0,0.0478,Communication Services,24.243200302124023,0.0015032296429511316,0.8392191532365278,2.3
CMCSA,2015-05-04 18:24:04,0.0536,0.0035,0.0058,0.25,0.0,0.0501,Communication Services,23.872793197631836,0.006334586887824845,0.6421144274728134,2.3
CMCSA,2015-05-18 18:12:05,0.016,0.004,0.0134,0.0,0.0,0.012,Communication Services,23.137683868408203,0.005826272152611445,0.15068828056832728,2.3
CMCSA,2015-07-23 17:16:13,0.0782,0.0071,0.0071,0.2142857142857142,0.0,0.07110000000000001,Communication Services,25.475383758544922,-0.03147297788725756,-0.7288103795637793,2.3
CMCSA,2015-09-09 20:17:04,0.0256,0.0067,0.004,0.5,0.0,0.0189,Communication Services,23.11013412475586,-0.007704309402798759,-0.6607989585422037,2.3
CMCSA,2015-09-16 19:35:15,0.0367,0.0054,0.0095,0.3333333333333333,0.0,0.0313,Communication Services,23.54648780822754,0.01050090395619896,-0.8197056052063537,2.3
CMCSA,2015-10-27 17:08:03,0.0532,0.0055,0.0144,0.3125,0.0625,0.0477,Communication Services,25.203432083129883,-0.010292944924161218,-0.7728145252153067,2.3
CMCSA,2015-10-27 17:16:10,0.0532,0.0055,0.0144,0.3125,0.0625,0.0477,Communication Services,25.203432083129883,-0.010292944924161218,-0.3590336156878901,2.3
CMCSA,2015-12-07 18:33:09,0.0431,0.0067,0.0067,0.0,0.0,0.0364,Communication Services,24.724271774291992,-0.006254949506410146,-0.8740685503426864,2.3
CMCSA,2016-02-03 18:46:04,0.0679,0.0111,0.0033,0.25,0.0,0.0568,Communication Services,23.79352569580078,0.05953473478846738,0.7336460807912127,2.3
CMCSA,2016-04-27 18:28:18,0.0626,0.0101,0.0101,0.2777777777777778,0.0,0.052500000000000005,Communication Services,25.32944679260254,0.0040948853854752,0.7036149936233085,2.3
CMCSA,2016-05-23 23:20:33,0.0297,0.0037,0.0111,0.3333333333333333,0.0,0.026000000000000002,Communication Services,25.54018783569336,0.0008097414119128121,0.6865982252955666,2.3
CMCSA,2016-07-27 16:24:34,0.0721,0.0155,0.0033,0.2777777777777778,0.0,0.0566,Communication Services,28.183752059936523,0.011015291394493865,0.5102902009465046,2.3
CMCSA,2016-09-15 01:27:09,0.0336,0.009,0.0052,1.0,0.0,0.024599999999999997,Communication Services,27.48662757873535,0.016418818826556825,-0.07777082293301107,2.3
CMCSA,2016-09-20 16:34:03,0.0476,0.0027,0.0041,0.5,0.0,0.0449,Communication Services,27.48247718811035,0.005770671661200488,0.045284486931299994,2.3
CMCSA,2016-10-26 19:00:15,0.0577,0.0058,0.0081,0.0,0.0,0.0519,Communication Services,26.067651748657227,-0.03037805938784577,-0.464034704464716,2.3
CMCSA,2016-12-08 03:41:03,0.0568,0.0114,0.0114,0.0,0.0,0.0454,Communication Services,28.846927642822266,-0.0014421685651621052,-0.8115233021025066,2.3
CMCSA,2017-01-26 20:31:00,0.0694,0.0067,0.0056,0.0,0.0,0.0627,Communication Services,31.58344268798828,0.028050009008495635,0.4558400231821862,2.3
CMCSA,2017-03-06 18:50:06,0.0602,0.0025,0.0061,0.5,0.0,0.057699999999999994,Communication Services,31.324081420898438,0.005910940458410341,0.6318950851884663,2.3
CMCSA,2017-04-27 18:28:30,0.0611,0.0058,0.0081,0.0,0.0666666666666666,0.0553,Communication Services,33.26267623901367,0.02062360309080158,0.8089262000282729,2.3
CMCSA,2017-05-22 20:34:04,0.0403,0.0107,0.0081,0.5,0.0,0.0296,Communication Services,33.17866897583008,0.016473539644282997,0.1969476112753032,2.3
CMCSA,2017-06-08 17:16:29,0.0173,0.0308,0.0062,0.5,0.0,-0.013500000000000002,Communication Services,34.396915435791016,-0.022679035519119206,0.8365004346716005,2.3
CMCSA,2017-07-27 15:28:21,0.0556,0.0044,0.0056,0.0,0.0,0.051199999999999996,Communication Services,33.26346969604492,0.002033296464943879,0.8295790520942881,2.3
CMCSA,2017-09-07 23:11:26,0.0405,0.0067,0.0094,0.0,0.0,0.033800000000000004,Communication Services,32.56327819824219,-0.06242374743701329,0.1654442241993702,2.3
CMCSA,2017-09-12 20:22:04,0.0542,0.0042,0.0069,0.5,0.0,0.049999999999999996,Communication Services,31.972740173339844,0.0018502308694627878,0.31127278459405083,2.3
CMCSA,2017-10-26 16:22:01,0.0586,0.0103,0.0092,0.0,0.0769230769230769,0.048299999999999996,Communication Services,30.72551918029785,-0.015205093710366602,0.9892980118755484,2.3
CMCSA,2017-12-05 04:35:08,0.0511,0.0054,0.004,0.0,0.0,0.0457,Communication Services,33.47870635986328,-0.019841081486642098,0.9867243728482782,2.3
CMCSA,2018-01-24 19:22:17,0.0603,0.0035,0.0046,0.3846153846153846,0.0,0.056799999999999996,Communication Services,36.56249237060547,0.012959180589172448,0.9398483675348246,2.3
CMCSA,2018-04-25 18:32:07,0.0591,0.0034,0.0091,0.0,0.0769230769230769,0.0557,Communication Services,29.303836822509766,0.02728656705959076,0.9355883228987453,2.3
CMCSA,2018-05-14 19:32:07,0.0333,0.0208,0.0097,0.5,0.0,0.012500000000000004,Communication Services,27.490516662597656,0.007523282414066079,0.2049381035485591,2.3
CMCSA,2018-06-11 16:13:07,0.0231,0.0328,0.0061,0.75,0.0,-0.009700000000000004,Communication Services,27.37076759338379,-0.0024940143377846224,0.8709457041911995,2.3
CMCSA,2018-07-26 18:26:59,0.0551,0.0097,0.0043,0.0,0.0833333333333333,0.0454,Communication Services,29.896081924438477,0.03979680581123435,0.9131639692231238,2.3
CMCSA,2018-09-07 05:09:05,0.0303,0.0152,0.011,0.5,0.0,0.0151,Communication Services,31.117721557617188,0.006959744874161844,0.9644314699169824,2.3
CMCSA,2018-09-12 17:58:03,0.0435,0.0126,0.0042,0.5,0.0,0.030899999999999997,Communication Services,31.04890251159668,-0.0057850933789230785,0.6589531283082241,2.3
CMCSA,2018-10-25 17:04:25,0.0524,0.0067,0.0067,0.0,0.1333333333333333,0.045700000000000005,Communication Services,30.9996395111084,0.05041022432076403,0.7809275499016186,2.3
CMCSA,2018-12-04 18:25:07,0.0477,0.0026,0.0053,0.0,0.0,0.0451,Communication Services,32.59978485107422,-0.037292715763566076,0.037682393504859156,2.3
CMCSA,2019-01-23 21:30:15,0.0663,0.0034,0.009,0.4285714285714285,0.0714285714285714,0.0629,Communication Services,32.085304260253906,0.054903991604885904,0.5824894127443766,2.3
CMCSA,2019-03-12 19:36:09,0.0535,0.0065,0.0104,0.5,0.0,0.047,Communication Services,34.346675872802734,0.008169354289686348,0.5782251857223191,2.3
CMCSA,2019-04-25 18:33:10,0.0567,0.0044,0.0056,0.4,0.0666666666666666,0.0523,Communication Services,37.53417205810547,0.025806556540954873,0.898933978197456,2.3
CMCSA,2019-07-25 16:47:40,0.035,0.0194,0.013,0.1333333333333333,0.0666666666666666,0.015600000000000003,Communication Services,39.195743560791016,-0.005794299886635601,0.8789649810913094,2.3
CMCSA,2019-09-12 06:03:05,0.0334,0.0139,0.0125,0.5,0.0,0.0195,Communication Services,41.26930236816406,0.012284304189632111,0.7157187461576497,2.3
CMCSA,2019-09-18 17:35:06,0.0282,0.0239,0.0099,0.5,0.0,0.004299999999999998,Communication Services,41.242942810058594,0.005785064920808658,0.7980265363733453,2.3
CMCSA,2019-10-24 17:44:06,0.0295,0.0193,0.0077,0.25,0.0625,0.010199999999999997,Communication Services,39.58221435546875,-0.019247669963680103,0.23343736289031594,2.3
CMCSA,2019-12-09 20:00:07,0.047,0.0097,0.0097,0.0,0.0,0.0373,Communication Services,38.74360656738281,-0.007911677565756725,-0.10656096646519342,2.3
CMCSA,2020-01-23 17:05:23,0.036,0.0298,0.0062,0.3846153846153846,0.0,0.006199999999999997,Communication Services,40.48757553100586,-0.03773178115508902,0.18407647301654473,2.3
CMCSA,2020-05-01 00:41:46,0.0382,0.0368,0.0164,0.5,0.0,0.0013999999999999985,Communication Services,33.01197052001953,-0.01727389630983589,0.6344636896091896,2.3
CMCSA,2020-07-30 20:45:14,0.0702,0.0102,0.0064,0.5,0.0,0.06,Communication Services,39.21575927734375,-0.005239049156412601,0.7550130058454424,2.3
CMCSA,2020-10-29 18:23:05,0.0619,0.006,0.0095,0.4166666666666667,0.0,0.0559,Communication Services,38.863101959228516,0.025726711669089353,0.7732172517114708,2.3
CMCSA,2021-01-28 19:32:06,0.0615,0.0118,0.0059,0.3076923076923077,0.0,0.0497,Communication Services,46.78376388549805,0.06567517720944283,0.4916802537902387,2.3
COST,2005-12-12 19:54:54,0.0228,0.0087,0.0098,0.0,0.0,0.014100000000000001,Consumer Defensive,33.29490661621094,0.002678078676143114,,2.1
COST,2006-03-03 00:14:04,0.0249,0.0108,0.0087,0.0,0.0,0.014099999999999998,Consumer Defensive,36.69088363647461,0.013636138972018097,,2.1
COST,2006-05-31 20:16:31,0.0254,0.0044,0.0077,0.0,0.0909090909090909,0.020999999999999998,Consumer Defensive,36.36979293823242,-0.011762712092794003,,2.1
COST,2006-10-13 00:12:56,0.0103,0.0195,0.0183,0.0769230769230769,0.1538461538461538,-0.0092,Consumer Defensive,36.647926330566406,-0.01298738391315879,0.37193209736303856,2.1
COST,2006-12-14 21:23:56,0.0306,0.0159,0.0125,0.0,0.0588235294117647,0.014699999999999998,Consumer Defensive,37.36745834350586,0.018254380669865844,0.3974724789844858,2.1
COST,2007-03-08 23:07:10,0.0159,0.008,0.0125,0.0833333333333333,0.0833333333333333,0.0079,Consumer Defensive,37.55826950073242,-0.033142620000919165,0.26582749912096354,2.1
COST,2007-05-31 22:11:04,0.0204,0.0125,0.0125,0.0769230769230769,0.0769230769230769,0.0079,Consumer Defensive,39.192752838134766,-0.0010614423131333206,0.41218072366008346,2.1
COST,2007-10-10 21:37:41,0.0146,0.0135,0.0169,0.0666666666666666,0.0,0.0011000000000000003,Consumer Defensive,48.09531784057617,0.09192860143160875,-0.5670452619301355,2.1
COST,2007-12-13 23:07:46,0.0232,0.0162,0.0104,0.0666666666666666,0.0666666666666666,0.006999999999999999,Consumer Defensive,47.7899055480957,-0.023508055539793182,-0.9569724896494355,2.1
COST,2008-01-10 20:06:44,0.0362,0.0181,0.0204,0.0,0.0,0.0181,Consumer Defensive,48.71029281616211,0.03850190590973113,-0.2587704382196182,2.1
COST,2008-03-05 22:33:09,0.0156,0.0144,0.0108,0.0909090909090909,0.0909090909090909,0.0011999999999999997,Consumer Defensive,42.509765625,-0.025003976565126207,0.031468426325740206,2.1
COST,2008-05-29 22:49:19,0.0246,0.0211,0.0117,0.0769230769230769,0.0,0.0034999999999999996,Consumer Defensive,51.111083984375,-0.003549999784325686,0.888755318273447,2.1
COST,2008-10-08 22:44:13,0.0225,0.0086,0.0118,0.0625,0.0,0.0139,Consumer Defensive,40.060791015625,-0.01280281965664054,0.7482304068168907,2.1
COST,2008-12-11 23:10:28,0.018,0.0192,0.018,0.0,0.0,-0.0011999999999999997,Consumer Defensive,36.6625862121582,-0.030359293253934272,0.5313021917797542,2.1
COST,2009-03-04 23:49:14,0.0177,0.0177,0.0133,0.0909090909090909,0.0,0.0,Consumer Defensive,28.84487533569336,0.002949621269849212,0.07816325913926166,2.1
COST,2009-05-28 21:49:33,0.0167,0.0233,0.0144,0.0909090909090909,0.0909090909090909,-0.006600000000000002,Consumer Defensive,34.03623962402344,-0.017611953905342204,0.17433466848962847,2.1
COST,2009-10-08 00:41:24,0.0102,0.0133,0.0133,0.0,0.0,-0.0030999999999999986,Consumer Defensive,41.753456115722656,-0.006271553414700093,0.25977593584647585,2.1
COST,2009-12-10 23:15:11,0.0321,0.0088,0.0144,0.0,0.0,0.023299999999999994,Consumer Defensive,41.97391128540039,0.0017049508301758554,0.6264674650014412,2.1
COST,2010-03-03 23:56:22,0.0285,0.0153,0.012,0.0,0.0,0.013200000000000002,Consumer Defensive,43.47861099243164,-0.011404235078112501,0.7260044688938911,2.1
COST,2010-05-27 23:23:14,0.0271,0.0163,0.013,0.0,0.0,0.0108,Consumer Defensive,42.23314666748047,0.0493039402473443,0.08010976943384346,2.1
COST,2010-12-08 23:06:36,0.0381,0.0081,0.0115,0.0,0.0,0.030000000000000002,Consumer Defensive,50.132205963134766,-0.005599936137362205,-0.5423868737270323,2.1
COST,2011-03-03 05:51:20,0.019,0.0134,0.0101,0.0909090909090909,0.0909090909090909,0.005599999999999999,Consumer Defensive,52.62195587158203,0.010172812441827883,-0.41785602208315636,2.1
COST,2011-05-26 01:11:18,0.0323,0.0045,0.0111,0.0833333333333333,0.0833333333333333,0.027800000000000002,Consumer Defensive,58.83332443237305,0.006100676326435073,-0.5993669904239451,2.1
COST,2011-08-04 11:01:04,0.0204,0.0118,0.0193,0.0,0.0,0.008600000000000002,Consumer Defensive,55.879581451416016,-0.007394954839967882,-0.19484605247612408,2.1
COST,2011-10-05 21:51:14,0.0196,0.0062,0.0103,0.0588235294117647,0.7647058823529411,0.013399999999999999,Consumer Defensive,58.61112976074219,-0.01714609872168371,0.12884183510109387,2.1
COST,2011-12-09 01:11:10,0.0209,0.0063,0.0094,0.0588235294117647,0.8823529411764706,0.014599999999999998,Consumer Defensive,61.79640579223633,-0.016208110954354593,0.7429582446179299,2.1
COST,2012-02-29 23:51:36,0.0204,0.0031,0.0133,0.0769230769230769,0.9230769230769232,0.017300000000000003,Consumer Defensive,63.21364974975586,0.009264653315803173,0.4084898834811054,2.1
COST,2012-05-24 19:51:11,0.0254,0.0074,0.0106,0.1428571428571428,0.7857142857142857,0.018,Consumer Defensive,62.258453369140625,0.014044490218140249,0.9793056522010359,2.1
COST,2012-10-10 17:25:08,0.0164,0.0092,0.0154,0.0,0.125,0.0072000000000000015,Consumer Defensive,75.06119537353516,0.019269671384031906,-0.2626548969800767,2.1
COST,2012-12-12 19:21:08,0.0163,0.0041,0.0071,0.0909090909090909,0.6363636363636364,0.012199999999999999,Consumer Defensive,77.55523681640625,-0.006001838912047752,-0.13132002415968785,2.1
COST,2013-03-12 19:03:13,0.0234,0.0067,0.0134,0.0,0.0,0.0167,Consumer Defensive,82.56072235107422,0.012787929877340343,-0.06459248203421676,2.1
COST,2013-05-30 18:33:06,0.0215,0.0086,0.0097,0.0,0.0,0.012899999999999998,Consumer Defensive,89.27877044677734,-0.00947302575110931,-0.28120382381500514,2.1
COST,2013-10-09 19:33:07,0.0188,0.0177,0.0135,0.0,0.1538461538461538,0.0011000000000000003,Consumer Defensive,91.67913818359375,0.021210272434226463,-0.5288047358334246,2.1
COST,2013-12-11 19:04:09,0.0166,0.0122,0.0111,0.0,0.1538461538461538,0.004399999999999999,Consumer Defensive,95.10415649414062,-0.012246002131372502,-0.13084245876298137,2.1
